xmag ymag zmag
-3323 -249 -4591
-3323 -249 -4591
-3323 -249 -4591
-3323 -249 -4591
-3323 -249 -4591
-3323 -249 -4591
-3323 -249 -4653
-3316 -238 -4653
-3316 -238 -4653
-3316 -238 -4653
-3316 -238 -4653
-3316 -238 -4653
-3316 -238 -4653
-3316 -238 -4653
-3274 -255 -4658
-3274 -255 -4658
-3274 -255 -4658
-3274 -255 -4658
-3274 -255 -4658
-3274 -255 -4658
-3274 -255 -4658
-3274 -255 -4658
-3309 -232 -4659
-3309 -232 -4659
-3309 -232 -4659
-3309 -232 -4659
-3309 -232 -4659
-3309 -232 -4659
-3309 -232 -4659
-3309 -232 -4659
-3292 -262 -4653
-3292 -262 -4653
-3292 -262 -4653
-3292 -262 -4653
-3292 -262 -4653
-3292 -262 -4653
-3292 -262 -4653
-3292 -262 -4653
-3258 -240 -4649
-3258 -240 -4649
-3258 -240 -4649
-3258 -240 -4649
-3258 -240 -4649
-3258 -240 -4649
-3258 -240 -4649
-3258 -240 -4649
-3297 -203 -4634
-3297 -203 -4634
-3297 -203 -4634
-3297 -203 -4634
-3297 -203 -4634
-3297 -203 -4634
-3297 -203 -4634
-3297 -203 -4634
-3278 -291 -4653
-3278 -291 -4653
-3278 -291 -4653
-3278 -291 -4653
-3278 -291 -4653
-3278 -291 -4653
-3278 -291 -4653
-3278 -291 -4653
-3299 -277 -4663
-3299 -277 -4663
-3299 -277 -4663
-3299 -277 -4663
-3299 -277 -4663
-3299 -277 -4663
-3299 -277 -4663
-3299 -277 -4663
-3309 -234 -4685
-3309 -234 -4685
-3309 -234 -4685
-3309 -234 -4685
-3309 -234 -4685
-3309 -234 -4685
-3309 -234 -4685
-3309 -234 -4685
-3286 -217 -4706
-3286 -217 -4706
-3286 -217 -4706
-3286 -217 -4706
-3286 -217 -4706
-3286 -217 -4706
-3286 -217 -4706
-3286 -217 -4706
-3309 -253 -4679
-3309 -253 -4679
-3309 -253 -4679
-3309 -253 -4679
-3309 -253 -4679
-3309 -253 -4679
-3309 -253 -4679
-3309 -253 -4679
-3287 -211 -4693
-3287 -211 -4693
-3287 -211 -4693
-3287 -211 -4693
-3287 -211 -4693
-3287 -211 -4693
-3287 -211 -4693
-3287 -211 -4693
-3320 -236 -4668
-3320 -236 -4668
-3320 -236 -4668
-3320 -236 -4668
-3320 -236 -4668
-3320 -236 -4668
-3320 -236 -4668
-3320 -236 -4668
-3300 -210 -4706
-3300 -210 -4706
-3300 -210 -4706
-3300 -210 -4706
-3300 -210 -4706
-3300 -210 -4706
-3300 -210 -4706
-3300 -210 -4706
-3307 -254 -4696
-3307 -254 -4696
-3307 -254 -4696
-3307 -254 -4696
-3307 -254 -4696
-3307 -254 -4696
-3307 -254 -4696
-3307 -254 -4696
-3289 -248 -4661
-3289 -248 -4661
-3289 -248 -4661
-3289 -248 -4661
-3289 -248 -4661
-3289 -248 -4661
-3289 -248 -4661
-3289 -248 -4661
-3296 -273 -4723
-3296 -273 -4723
-3296 -273 -4723
-3296 -273 -4723
-3296 -273 -4723
-3296 -273 -4723
-3296 -273 -4723
-3296 -273 -4723
-3311 -244 -4750
-3311 -244 -4750
-3311 -244 -4750
-3311 -244 -4750
-3311 -244 -4750
-3311 -244 -4750
-3311 -244 -4750
-3311 -244 -4750
-3317 -232 -4680
-3317 -232 -4680
-3317 -232 -4680
-3317 -232 -4680
-3317 -232 -4680
-3317 -232 -4680
-3317 -232 -4680
-3317 -232 -4680
-3329 -260 -4655
-3329 -260 -4655
-3329 -260 -4655
-3329 -260 -4655
-3329 -260 -4655
-3329 -260 -4655
-3329 -260 -4655
-3329 -260 -4655
-3323 -252 -4675
-3323 -252 -4675
-3323 -252 -4675
-3323 -252 -4675
-3323 -252 -4675
-3323 -252 -4675
-3323 -252 -4675
-3323 -252 -4675
-3302 -218 -4686
-3302 -218 -4686
-3302 -218 -4686
-3302 -218 -4686
-3302 -218 -4686
-3302 -218 -4686
-3302 -218 -4686
-3302 -218 -4686
-3320 -240 -4721
